0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
-142226.42006765318	817174.4332046154	402997.7375565613	128766.72764032042	-254524.88687782767	397307.1404922197	-329548.9180128011	534516.3323653238	974819.379515512	286729.5243456248	210193.22489910666	972312.0017237676	171121.25162972554	575957.3998454921	853859.9621863916	760566.0922306735	426764.5780606892	937837.7635700796	109876.86373414374	520571.4764538293	-545029.7315865523	211933.70768140466	522630.82547230157	140784.56098706703	344442.5107321041	654021.8776084003	1418067.2268907567	630354.6408801707	282805.4298642543	488633.33897935925	84278.83208392625	363446.9781819814	861339.1867190072	604400.0197809262	-449161.56507851917	489470.9363035156	434367.1748012127	1396030.4401480858	31017.369727045938	756074.8481287974	330898.33064907877	187255.63414312794	143787.82096712713	183112.56604059823	373538.8386123687	1272624.4343891407	670112.7592131036	459709.2519495528	286093.8650952337	653947.836697341	-112500.6215503964	573229.8187979088	1282461.1449931134	1019091.8472652235	962716.817496229	658729.7207813719	37342.81642958976	-168979.7618243608	812243.5020519838	42886.97727611715	610264.3486544415	407068.42177430564	748602.6084642006	578382.7178514081	188938.0956965443	761162.1024640269	1700295.5028165122	-70086.56305331564	577075.9447230037	228419.77027497432	207171.41955172076	43165.03929507158	657088.1468186764	75255.00421811448	371243.4284518612	403107.63603966864	256087.3478163045	-90619.37430058983	821482.4391294975	377724.0339106466	80738.75225658258	219959.77878330738	168698.36338668806	1397472.6851340919	312507.10566406633	1007459.3432193899	1066252.9044881975	587451.2790645573	475243.1476569398	461419.3855679932	399967.6793794454	1152736.5823031466	295259.2469591921	1059248.4857190745	496850.32383994287	197963.80090497693	373448.1958463858	-355110.3232728459	1018099.5475113117	640277.4785127725
835688.9666621794	-280679.0732487328	147040.7817157046	1057271.7616061266	179489.51431013006	1475075.1559204923	772310.8326959886	822693.154341197	625753.905788641	109431.18781433594	190960.01078145174	44157.33904898024	505536.4962485699	-26130.560186287214	171711.00089393248	480645.19329999253	525128.5423344935	396919.9015638638	667001.4878094373	711110.7399341285	11276.133567156816	547891.2212658364	192947.17437132343	-19499.8440012491	395078.297217091	424677.47576106753	794199.3320240726	225492.33197027777	476959.1741669552	739807.0425552501	48752.118344257164	97889.02977757376	-161474.23268166254	225492.33197027777	1197382.5197912154	793839.8031277288	377802.19988303666	1144138.724874285	822339.5751295516	567653.8298100855	610961.4187295027	476198.3180730309	201466.91973317304	-49614.987695482574	361465.41464842326	122465.95379133885	1470639.1224609837	848647.0569773897	118347.6770717941	1311253.2462377667	815225.5736861265	200231.91462820003	388365.59334050404	946798.571726617	80012.90269201147	-133033.59338129562	-390192.4456051559	554270.2911123967	265894.40588917286	1043823.0103626625	982865.9182210832	99229.97539096641	16909.597847238125	74642.01688701009	1095556.0764696316	365733.3378695612	194808.08620536054	187375.7514031553	385740.55884277966	224141.7175406071	686857.4859093442	254840.61861770874	149391.38365578244	378427.04251373	188722.42983235058	570572.3584980543	135145.30230486067	148086.65541424902	602929.9591690217	200128.61628738564	215515.102802255	435190.75890686177	2020083.6445888772	344297.9449171391	455638.5567264087	35833.046668961	870765.7932243954	145786.50494083692	1247784.723016922	341827.9347071924	918328.3177091229	349846.1693357113	1385481.5399622216	278607.2385977123	646279.690320246	-77523.41827419196	818011.2073896294	903985.0758117018	-124037.46923870737	1031911.7198923454
730606.7156626825	180630.44921277708	1365798.082888003	-414649.4531109914	41608.49749085047	966787.5017139709	485745.5116970686	278520.4991087329	729809.406279994	956053.7501713963	821927.6267404619	684137.8487148342	647250.0667547109	384153.35729913804	365601.34994670004	903774.5205642844	1392602.4955436713	636829.3640098915	14361.581103661985	1074317.172108429	780940.4019811251	-362133.5284531546	604142.5271330978	675866.8090848018	-457369.782817354	1536489.4699410612	193966.7128261649	99981.71762877551	454620.70210994326	-143179.39353807305	150323.80027558422	323589.0935094107	0.0	799477.8699113071	333536.89399441105	466963.6217510851	582554.3263801009	1521480.0282673584	1033070.0243384059	725161.516684008	-84786.92771558714	913019.8609836631	192821.88399835504	636438.244569732	367818.45605375	326038.213712738	828956.9048082988	684808.2654822369	931110.5279665114	417411.35808072984	1159451.851493374	501150.59705852583	821106.3092352942	237679.75284519262	414659.8345301443	389515.69337820093	1391911.3776798774	932015.1179185614	223698.59091312377	999065.4340499549	135140.12382790662	1086245.5849574793	562630.0383333645	666608.1439622033	-28535.815456966815	-328542.8185013563	122426.59301482793	107449.11913554285	-22383.9666333079	371808.65946874063	356813.0610614271	428493.07555189874	500605.324852098	-487952.5079458995	343891.2857202362	391467.9457226572	-209166.46523074678	1391643.1826879587	441791.1365173027	824114.3898926851	875015.1993770174	339659.14525455475	1071914.0382931689	268214.96944356227	812128.2822569585	172753.22096617706	149325.7944423291	207793.32880679274	36101.38510555257	348087.61019833613	487410.87344028644	32647.091470620824	677163.4952401628	985534.0737693682	325095.83340785315	-87422.43782811711	1018136.8077787505	384153.35729913804	578465.6519950639	-382188.1786777422
1193501.695197103	1340300.4759420608	632603.5033649385	-338112.2513378066	1250628.868586419	576187.1438215993	161771.08217229057	379244.167025017	629084.5889599294	37272.23880579422	1047787.0372332922	596234.1501471745	412034.40112672705	380904.9016931689	714970.0558648463	802620.2668212652	587320.074445907	534599.9836511272	-92975.29505944015	75102.01180307496	575147.9551511058	303129.6856774056	302761.3279752495	540836.2234885095	554090.8584620135	2003585.592408693	447210.9977264158	844203.8994230037	200818.02830940025	514076.5667891372	-76094.08361558295	618051.6016900903	159371.79666222376	771900.2440736777	990731.7389577635	318031.19982406986	-10048.169378128285	667952.8404089817	715310.1206163348	288061.5871806797	559722.6794239115	977645.2608552343	399678.5715474849	1339016.572290261	203285.91191953124	-30523.46695984384	777183.8627719794	536277.8088928526	-182129.09977762928	398544.40007267415	225782.68844029086	180351.75806893758	16174.904176461101	1163843.9472486996	-33767.604688486594	878649.9826624503	-78711.73141917199	916066.4932143163	625231.9862580834	952289.2977089746	590509.1951976616	221812.60476865896	953145.9180855365	701262.9420030519	288396.43674971943	673104.6655031978	40546.28795776449	1232869.8863443923	477841.8879816488	713186.3139980545	380625.3408356719	-471626.15335579816	940837.9784862398	591259.8424796931	709285.1414535249	572086.5929973705	121671.95125452391	309126.49351394194	670219.924212912	390471.59604383825	-16764.273154551196	54472.759507247414	518873.8997659918	100121.82474405538	1209834.186071036	340760.77365909895	361272.7962230261	450923.18105789606	458301.80537108047	612554.4005580867	898984.147912858	385374.78707692266	717003.3041815847	-167634.64692304953	100555.19182143433	408800.6451989821	33711.90554673224	755662.0593197767	917305.8357099949	-59680.6951428468
163665.7994269203	1004835.0073629356	220533.42062887512	263053.7579500469	427801.73904911015	498317.81954636215	582737.3508491246	189378.1724348949	273525.8332855467	678547.2809813569	446102.1419021657	464550.0070252569	-145445.1739207555	379954.71064424404	666644.1757719639	-130662.86482346662	162531.8562438239	212734.0035570046	1291686.8766981193	704540.2638047488	446364.7354445514	857042.9804241627	721414.1935345165	429466.5283807379	306860.14458833804	-416.74834934309314	1292019.321577913	533104.4884797416	778458.9159756993	893098.7761736913	446603.020917764	880404.8602375626	650272.975891335	-80003.5447724456	1116171.8083484715	861418.8380922658	267016.6209719967	279147.2784642471	933342.3839261469	924819.6944121706	1209500.0677936352	106402.8425347764	530453.9689779197	312095.7452341501	853639.5355711945	-307572.18891093164	413379.2150972437	686507.6124868661	618062.9832450182	369886.162284081	288169.97824825224	359552.17954426474	1258093.601271223	564810.2577066539	392576.94508123706	276929.27813851426	650127.4249752956	-80678.46358127077	515112.36019889155	393031.57964415516	295203.20866610756	1053673.3708094095	376796.41307257226	-19424.53891694341	121346.59946747508	575989.1397185617	179728.77522704095	206858.7261285024	370084.5173960796	25146.43813583545	446345.082420349	342307.9460159566	10569.556295609997	24331.11620416493	329707.479808899	180019.46102955172	1365222.3189505604	957180.8506899795	718643.8482062243	359039.54983395804	520101.9399802355	603054.0775617379	-209629.15549629633	1084922.589578941	587424.7799269157	771854.4556787505	394808.39510366874	833349.5382899211	95672.16083443101	64565.40711337088	-369826.58437119186	218120.482707045	353796.12422610715	930274.1867757506	323212.0837456295	747646.5387215894	-228343.93573927358	430758.0812785405	772179.6490980153	481592.1398071504
489280.8505030094	612305.8116872015	558576.6129958432	-24350.43887513134	63346.899906590625	614142.151640115	237310.64332087294	300944.235712872	1193854.1131347066	234066.62173871303	838975.7001701776	553834.091827819	656451.3917455102	476671.13642002275	545987.6258195589	300394.54806312826	4276.757863069953	988612.28551343	568454.9369976809	286079.6403117917	53552.517570040065	740035.0249990107	587595.3694223324	135647.51009257144	31017.369727045938	226775.93304528162	917097.6082740788	579751.1312217197	365677.2697597996	328557.72192082705	413016.9138819644	475425.7348579131	881071.72320692	279195.14778087987	216379.0381984633	1099227.5698158052	769092.8153625429	662495.2263022065	-202549.83490277716	837539.1576749051	149901.72325744343	505679.5536070148	514989.4541931849	-176497.37203645054	251232.97182120735	1083983.8894137533	461655.7404306356	534188.0341880335	441340.31252493215	359178.65110475343	-154018.42885194626	550656.227049821	939059.0555748937	895640.736972008	359621.4993273804	491374.4343891411	247926.0935143285	51847.66214177973	724635.6215466469	157563.02521008434	744912.56790396	19072.92433968342	688686.5188705473	541070.1870362551	690072.5730649017	928474.1451115481	958432.7171536469	-34844.329488579395	802229.3011076663	905753.5718528265	550364.2589253129	13424.308379631726	928088.3569308603	291507.1353985381	310776.89587814844	402924.84955917456	393634.5848110548	230149.0301214319	611723.4692285418	408921.364803717	430246.8283783615	144988.13989764274	236269.72156383994	828963.199330422	138497.17969379565	558576.6129958432	505608.2261964619	818762.9047137906	378831.45435488306	473177.3801710936	370939.99876030436	1120382.0948905984	449105.8477126604	771699.4575135623	220908.39238452926	530544.3235668505	412114.99035580416	-313095.57215850014	834564.5950687974	447186.0859728509
81867.1716126039	284655.5537138502	335390.21739092027	1379899.73630112	427198.17889501044	294465.2381876026	692420.1640381329	36727.97790444882	616043.8145732266	72655.03417235012	986373.2883182592	666232.2838793432	720463.6521959772	861347.2700824392	40379.82248826303	250149.65565653876	699318.7578870879	-13484.66821612535	-109713.06220174924	642335.2430320136	261645.6844847459	895626.2146258317	235048.22437669986	449519.7056526531	691710.2505337802	904732.5223795811	304830.44481913204	339431.6699037742	372176.8427650778	316962.149983866	-1050.9939539556435	1108976.3134078628	149432.4591210407	436894.3586842937	69783.15801845262	417192.1592736072	556148.9451527881	538594.474483437	385352.2761085781	606598.6122392261	677349.7852393851	824997.2671225035	244452.72521138334	665698.0384673715	-71173.4261086199	316831.5795090642	955502.5840063333	223258.4953173199	945111.7251065412	64565.11506327259	370059.77154962614	90853.419026793	97941.27441186183	-161753.24860119508	183216.81706257875	-351130.47340410104	633652.0005864392	-44261.92208997583	272399.16945799184	1030644.7642528578	168771.82924188665	852146.0299846061	39059.91300949195	473119.5433282705	-197051.44594296298	278743.80941788235	716539.4640609447	431053.6317456726	-180830.09886288492	90811.55867016339	-179885.47400312187	652654.44304384	311716.9406762165	588895.813471543	810008.5049469459	496995.0250388009	118675.6505905428	660507.7206326557	602224.9524301501	758263.430353542	642612.9651281766	713428.0192055636	691799.8309676924	401993.14212716994	396473.812763405	1130539.3417254558	703498.4879834612	570124.977707916	1082648.8986402832	648500.8647638403	918432.0872178917	564768.8306724773	865081.6450734555	436001.9065901419	171743.72057834844	483807.8745371845	371841.90208607534	806361.1004787479	223258.4953173199	306703.84440959885
66355.13889998048	252283.78724494073	-141455.0281821938	358972.19757627987	523104.1273856214	280470.9510799959	622614.9715319899	466740.5837775198	770917.9462786567	389165.99876803975	528715.2634117542	427662.8960082963	85375.22410996327	539737.1063414532	499686.0394984335	258742.53743670884	976459.2895067508	121194.77976996008	422155.85575527535	367770.1961659966	806582.4297788779	350663.64145165455	742648.3202304501	442668.8157354795	287742.01701718185	369160.72669996804	313728.985088294	471552.7611234894	61113.15318649845	907438.2388609411	974842.2003950389	313453.21395950066	332316.06187884224	-6688.88038792594	532583.6937285209	423984.5133004786	712506.4659177089	387854.42937741993	661434.7252828897	378471.4175946136	139187.1127168448	422387.93703936157	197408.94698334578	178214.09646544818	126367.30017210527	150473.83249381068	523506.86736958986	390558.5591309468	920243.1157884788	338987.26639116113	203738.17119789816	796132.2376184415	466942.201303549	-85375.22410996327	385731.96554227785	193435.98286616613	374045.7907544979	752322.1082229576	41875.619434371234	818567.057103186	705864.5924018534	493519.8260872668	1044926.8724420582	226236.16618794444	632079.3238030659	556075.2136118411	719933.771848623	636079.984487287	105164.86950438438	779048.9200034147	264479.33423952654	348051.53609463194	782293.491249352	544018.8699099993	117962.27786321608	496134.59316963307	670005.316932274	440550.76433549076	748529.6401670576	421925.2377083876	219114.60443115473	435195.16305659333	494543.5409865292	1208393.6302183326	494067.3758374749	631741.6685677795	1608696.2466982845	375276.9193802635	659463.9628793288	733401.5223469648	161232.26445090858	213821.36113929545	329424.1993988206	237071.6232708655	487418.6472624105	795149.6634284082	527784.6351635174	713703.3397663835	311136.7914364583	245915.93834429872
-9917.339379416788	636017.5463521171	513360.81696640706	509416.9323069172	816641.6691242068	517353.04450075404	369577.6366295519	1260064.816994987	668687.2687936756	186794.5803635873	116906.91688358899	823516.148064163	401621.2594278694	481277.7927895609	827668.6757985093	1011284.7771901817	365785.6543275746	672688.0489973212	437814.9148102408	529458.896154689	607661.0771375784	472637.165019035	512303.04786856717	331232.09648137935	658945.6663287426	198341.00774779543	501012.15426585113	539024.238596379	357724.1296340514	1029226.3185223645	390657.02606787626	570207.389063558	112950.58472963492	124417.53039631507	252737.10408494837	246254.0895493995	405727.0354115843	392752.910522584	847715.7501049392	658783.1290944143	185446.18351754342	474382.3178040038	677997.6416361228	262089.05803442784	470256.2278029591	195967.28854202287	569231.6256206154	354492.58888415847	627830.3478026786	147976.36695980091	112721.0501067438	262621.7669612078	63271.8363548167	157047.91999142233	649142.271086843	857729.6266853443	1210507.4005919204	720648.6625884873	959464.6710196807	348364.90620201395	564682.080846115	535770.8829261389	205733.24923120873	556354.0820587856	727957.0395500502	125453.55064456146	97310.78480049511	574468.4330307043	405757.50255113776	722041.2410459229	517977.86008252815	383625.1552335389	464361.50665858306	251575.0698378101	538661.7837986173	568292.7974795545	164734.01237142688	268896.96610043745	621244.7147837696	414515.78134575824	287919.71457544103	186845.4872240181	431478.1004674309	356044.35034813394	98512.0647505087	433094.1077565945	333803.130331578	279406.6015419594	1057829.034963207	666096.8149833617	686230.1295206872	416013.133748079	635822.5698517264	717480.0448667366	176980.16209609012	115784.98893979946	529374.2491561131	281085.192804171	379777.08772451297	186991.5683801898
561516.5695000553	1105956.6067778838	816730.3739378728	598882.3631265216	522894.3893718805	377399.3412444634	717294.269330468	527432.4365866322	210497.4489856049	912580.3809061723	83980.1353201992	784411.7355677513	343285.61893433944	569611.306604833	689754.4083449525	131885.1480895999	980132.131150229	766892.7352185268	809403.191312102	686405.9030783714	392755.9565199229	678686.9909041843	682865.0599860995	281103.1329726256	-48243.94797467491	153476.9068705709	650494.8031364911	376357.2095132231	-196713.82250707786	750030.860491334	788518.6572045925	345257.5929688422	951733.3729958601	253553.6264857824	874387.6920443784	501153.7816967677	613112.9237562458	675840.9817193482	1116552.8930079446	443764.95382660866	267503.8096722506	214671.98256154204	489712.88354829856	23963.030087230367	630206.0600703123	400882.8017571021	323207.59232932766	712939.3162093366	493841.6641298009	530132.3460208544	244258.4009623785	506557.7141672412	452134.7493632558	769684.4011195578	577634.5838998134	320130.29028529057	557874.1921114407	-208960.03829310968	757408.141918297	381683.90401055873	749753.0121964519	226580.5337359909	301043.8530800521	404040.4873541632	-178189.89597984578	31988.539257240685	136971.29081744398	555196.0511000796	467777.16533257044	510008.67506812565	630728.4354348436	787343.2081576873	145547.1252336838	502477.71268482646	334851.5636281826	1038342.8792962726	404532.1948591241	343457.6836997685	423861.1756985935	622326.9202549974	325441.7934643701	644209.6413562346	949590.881717577	834624.3706903803	190391.19795333702	543969.6576064777	343741.1584728781	413523.93018953444	457199.5401878905	493381.01640470565	654795.7540186103	493333.621494389	519233.8583562938	465013.57289082883	394461.06787070306	430983.0160315763	1116110.700903585	211867.4998228206	718938.84711728	338899.42142897693
