0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
2056400.0000000005	2233100.0	2547500.0000000005	2145900.0	2345100.0000000005	2533100.0	2459600.0	2265600.0	1607500.0	2140399.9999999995	2245600.0000000005	2341900.0000000005	2198400.0000000005	1929099.9999999998	2005599.9999999995	2709100.0	1607500.0000000005	2113899.9999999995	3301900.000000001	2213900.0000000005	2496400.0	2130000.0000000005	2422400.0	2536400.0000000005	1739999.9999999993	3120000.0000000005	3227500.0	2020400.0	2829900.0	1870000.0000000007	1931599.9999999995	1673900.0000000007	2007500.0	2627500.0	2257900.0000000005	2453600.0	2407500.0000000005	2369100.0000000014	3100399.9999999995	2776400.0000000005	1829100.0000000014	2331600.0	2713099.9999999995	2290000.0000000005	1720399.9999999993	1641900.0000000002	1830400.0	2237100.0000000005	1625100.0000000007	2125900.0	2152399.9999999995	2781900.0000000014	2200400.0	2389900.000000001	1887500.0000000002	1989100.0000000002	1800399.9999999993	1924400.0	2285600.0000000005	1989100.0000000014	1903600.0	2087499.9999999995	2113100.0	2459600.0	2105899.9999999995	2145100.0000000005	2921099.999999999	2898400.0	2713900.0000000005	2513099.9999999995	1727500.0	2080000.0000000002	2689900.0000000005	2373900.0	2081600.0000000005	1870000.0000000007	2740000.0000000005	1849100.0000000005	2227500.0	1647500.0	2307500.0	1949999.9999999998	1612399.9999999998	1755599.9999999995	2673599.9999999995	2067500.0000000005	2245600.0000000005	2339600.0	1820400.0000000002	2605600.0	1949999.9999999998	1941900.0	2180000.0	2137100.0	2021099.9999999998	2221100.0	1770000.0000000005	2409100.0000000014	2627500.0000000005	2407500.000000001
1960680.2092951678	2103801.1695906436	1887349.9538319486	2541705.14004309	2516851.3388735	1587873.1917513083	2021852.8778085571	1682363.8042474603	2097568.4826100343	2017236.0726377347	1912280.7017543863	2197291.4742997847	2957525.39242844	1942443.828870422	2136118.8057863954	2166589.71991382	2033625.7309941521	2429747.614650663	2547937.8270237013	1946829.7937827029	1686441.9821483532	2559248.999692213	2385426.285010773	1782086.7959372115	2136118.8057863954	1872345.3370267774	2198522.6223453376	1627346.875961834	3236765.1585103115	1997845.4909202836	2451215.758694983	1654662.9732225302	2154893.8134810715	2060710.9879963074	1710757.1560480152	2348722.683902739	2245075.4078177903	2219452.139119729	2676592.7977839336	2528778.085564789	1841566.6358879658	2280701.754385965	2375269.3136349646	2384502.9239766086	2429747.6146506616	2228993.5364727606	1959987.6885195444	1858187.1345029245	2181902.123730379	2376500.461680518	2314558.3256386584	2636580.486303479	1821791.3204062781	2032317.6361957525	2136118.8057863954	1328408.7411511233	2212757.7716220375	2188057.8639581413	2523545.7063711905	1708217.913204063	2798168.6672822414	2617189.9045860264	3060941.828254847	2100338.5657125274	2191751.3080947986	2268159.4336718987	1944367.4976915976	2044090.4893813469	2384733.7642351487	2338334.8722683904	2546321.9452139125	1689519.8522622343	2115112.3422591565	1874192.059095106	2333025.5463219453	2524161.280393968	2691058.7873191754	2016081.8713450297	2085564.7891658978	2303247.1529701445	2225915.66635888	2155124.653739612	1920975.6848261012	2314327.4853801173	2127808.556478916	2345952.6008002455	1868344.1058787312	2876885.1954447525	2190827.947060634	1741151.1234225922	2287165.2816251162	2260387.8116343482	1980301.6312711602	3113958.140966451	2094182.825484765	2324484.456755925	2634118.190212373	2027700.8310249315	2068020.9295167741	2658971.991381964
1848943.9853076225	2039715.335169881	2351411.845730027	2275654.269972452	2116161.6161616156	2682277.318640955	2255509.641873278	2152146.4646464647	1990989.4398530761	2916609.2745638206	2112718.089990817	2445534.8943985314	2537649.2194674024	2416609.274563819	2658574.380165289	2219467.4012855836	2196740.1285583107	2597968.319559228	2201733.241505969	2124139.1184573006	2151285.5831037653	2297291.092745638	2194846.1891643708	1820707.070707071	2676078.9715335174	2187959.1368227736	1742883.379247016	2456382.001836548	2058482.5528007343	1820190.5417814516	2500459.136822773	2284205.6932966025	2047291.0927456387	1749081.726354454	2074839.3021120292	1976354.4536271815	2019915.059687787	2221935.2617079886	2469467.4012855836	2468778.6960514234	2354625.80348944	1958448.1175390268	3034205.6932966025	2176078.971533517	1797291.092745638	1446912.3048668501	2441402.662993572	1662993.5720844814	2441402.662993572	2691230.486685033	1757346.1891643715	2528179.522497704	2162993.5720844804	2249311.2947658394	2703110.651974288	2386306.244260789	2669593.6639118455	1766988.0624426077	2825528.00734619	2076216.712580349	2734618.916437099	2263716.712580349	2653523.8751147846	2052513.774104683	2159033.5169880628	2507059.228650138	2249311.2947658394	2060376.4921946742	2047979.7979797986	1931588.6134067958	1920282.3691460053	2103477.961432507	2600321.3957759407	1901457.759412305	2322945.3627180895	2000631.3131313124	2019054.1781450873	1964359.5041322308	2621671.258034895	2061237.373737373	2648071.6253443533	1835342.0569329658	2227043.158861341	2739669.4214876043	2526859.504132232	2292642.332415059	2727043.1588613414	2509412.3048668513	2792642.332415059	1742194.6740128559	2156278.696051423	2314508.7235996327	2279614.3250688696	1515610.6519742885	2019915.059687787	2027548.2093663914	2630624.426078971	2113578.971533518	2537362.258953168	2130165.289256198
1712205.6050173247	2456558.9228542615	1731766.1506074297	2326740.0552607337	2483048.9890794265	1878075.523003377	2225428.709267137	2493136.265953248	1946844.436647516	2299197.403622648	2512170.5188368936	2026490.0662251657	2125433.0950396913	2623042.8489978514	2202710.4074382703	2562519.187754924	1880356.1247313714	1969650.4539274594	2158238.6737423795	2150958.2913030135	2309986.404105083	2708214.551993334	2101662.207797904	1456515.065128722	1881320.9946932155	1788342.6165519052	2662777.9483355996	2300337.7044866458	2549274.1546423403	2223586.6847945265	2693215.2098592166	2324459.4535327405	2057190.474102013	1757203.6314196745	2385246.261128898	2629095.2151221437	2054120.4333143288	1980702.6007631237	1964299.81141178	2437349.2390684616	2244112.1003464754	2729792.552958203	2623744.572606464	2494539.7131704753	2157361.5192316114	2570764.4401561334	2059558.7912810852	2297969.3873075745	2205868.1636770316	2417788.6934783556	2044208.587342661	1916144.0287706677	1926669.8828998732	2295425.63922635	2210955.6598394806	2082364.8085610277	2496995.745800623	2798736.8975044955	1635279.1544230515	2959168.4575237925	2384632.2529713614	2341037.673786237	1770887.2417876413	1909302.2235866855	2205605.0173238018	2675321.257839569	1873251.1731941584	2111837.2001228025	1841059.6026490068	2606026.05148897	2182097.276435244	2612166.133064339	2077891.3205561156	2822420.069295206	2086048.857506251	2350949.519757905	1816850.1381518359	1964299.81141178	2184027.016358931	1940967.5014253757	2636024.735757203	2068242.6209376787	2682075.347572476	2141309.5916845747	2152888.0312267	2194289.724134906	1970176.7466339192	1833165.2120521031	2360247.357572037	2409631.156528222	2721810.446910224	2573571.3345905887	1737993.9476338753	2076224.7269856588	2375509.846059384	2600061.400815754	2316915.9247401427	1548089.9960528053	2813473.0932853823	2123240.2087627733
2285638.789800502	1996201.6118377594	1740289.3380895762	2184568.6352226185	2309552.1204914786	2764334.786629674	2095124.85136742	2388690.7121152063	2367816.0919540236	1894834.1920993528	2324877.7909895633	2625445.897740785	2064374.4219844101	2299643.281807372	2086173.8670894438	1996201.6118377594	2390011.8906064206	2410490.1572202407	1815167.1290791389	2023649.0949927336	2264136.6098559923	2198077.6852952833	1992469.2826000797	2146518.694675651	1935955.8726383934	2198441.0093803685	1642885.4538248118	1820220.6368080322	2123133.83538116	1939225.7894041482	2712412.4719249574	2653454.8817545245	2193288.4132646313	2310212.7097370853	2453989.9590434674	2530486.1936847675	2421488.968159598	2057339.1465186954	1999768.7937640373	2285242.436253138	2475393.0506011364	1936054.9610252345	2415543.664949135	2072929.0527150217	2236623.0677764565	2384330.8230942	2535737.8781873435	2096611.177170036	2083135.156559651	2671687.144933282	2101730.7438234906	1614513.1457259874	1665873.9595719383	2412604.0428061844	1948242.832606685	2374322.8960232525	2130400.3170828377	1802880.1691108467	1968192.6278240187	2222519.487382745	2658343.242172018	2239265.4247588846	2558726.3839344694	2298619.368476682	2309155.7669441146	1919309.0236490953	2078742.2380763642	1953890.8706566263	1936054.9610252345	2750165.1473114025	1899623.4641300044	2310212.709737086	2420531.113753468	2091425.5515920203	2712511.560311798	2237680.0105694286	2148236.226714229	1749273.3518298324	2434667.7236094596	2261461.223411283	2343143.0836305986	2686748.5797331217	2327288.9417360285	2257134.3638525563	1939523.0545646718	2228167.525432687	2303771.964592416	2205707.4910820452	2958680.1426872765	2711454.617518828	2429250.891795481	2700620.9538908703	2810047.5624256833	1909003.8314176248	2157913.8591623725	2195171.092614612	1527942.9250891795	2431001.4532963405	2432025.3666270305	2344992.7335182987
2044975.0	2131600.0	2290775.0	2550975.0000000005	2249375.0	2424774.9999999995	2389600.0	2249600.0	1715900.0	2647600.0	2195600.000000001	2220775.0	1916975.0	2045099.9999999998	2343899.9999999995	2333900.0000000005	2015974.9999999998	1863099.9999999998	2827500.0000000005	1959775.0000000005	2226775.0	2279600.0000000005	2174774.9999999995	2629100.0000000014	2064775.0000000002	2734774.9999999995	2723775.0	2169374.9999999995	2478400.000000001	2035975.0000000002	1914375.0000000002	2211099.999999999	2137500.0000000005	2283774.9999999995	2150775.0000000005	2554399.9999999995	2395975.0000000005	2143099.999999999	2547500.0000000005	2403774.9999999995	2307900.0	2050000.0	2600975.0	2407500.0	2067500.0	1918400.0000000002	1777100.0	2142400.0	1657500.0000000002	2539900.0000000014	2229775.0	2399999.9999999995	2200400.0	2300399.9999999995	1996774.9999999995	1783774.9999999995	2016775.0	1772399.9999999998	1923974.9999999995	1987775.0000000002	2039775.0000000007	2522974.9999999995	2079900.0	2432975.000000001	2688400.0000000005	2429900.000000001	2858400.0000000005	2541974.999999999	2257099.9999999995	2139375.0000000005	1955600.0000000005	2065900.0000000007	2500975.0000000005	2303975.0000000005	2355600.0	2327900.0000000005	2301100.0	2031975.0000000002	2424775.0	2097900.0	2019375.0000000002	1953975.0	2039374.9999999998	1850400.0000000005	2627775.0	2161975.0	2014400.0000000002	2070974.9999999998	2137900.0	2709600.0	2047499.9999999995	2293775.0	2309600.0000000005	2214375.0	2106400.0000000005	2187600.0	2060000.0000000007	2409375.0	2620000.0	2321974.9999999995
2492831.843481194	2219036.374880531	2389535.4284964674	2220310.713817208	2436536.0469256565	2529300.425404322	2376454.7141170516	2150259.5528569557	2563932.460036356	2209478.8328554565	2303142.7447011857	2324993.9094094946	2003860.4973669911	2378253.780851183	2248308.689867132	2330166.226270122	1841457.244054647	2199246.640805082	2173085.212046251	2122486.4601487974	2667941.0056033437	2172485.5231348732	2419444.912951407	2644103.371376098	2136654.1106800847	2220310.713817208	2290361.874777459	1740709.5069432736	2367496.861003355	2882442.2330915835	2264387.8488034327	2445418.9389254325	2359288.6190288784	2529412.8670752044	1651543.261932873	2289125.016397744	2500290.4743164484	1865107.4754970854	2592904.930567268	2337250.0515357666	2477427.334570192	2375105.414066453	2219261.2582222964	2482974.4570004316	2285039.635688986	1552856.9554543586	2567418.151833737	2147298.58885703	2530949.569910609	1620734.2441108674	1860684.7697756793	2205355.9715897376	1798991.7730177473	2904068.514458125	2087741.9838458798	2238413.822829407	1982609.021570061	2115964.843237571	2449129.514064579	2290436.8358913814	2722250.3326399424	2195123.779539364	2199583.9658177327	2228518.955791683	2408163.265306122	2482074.923633366	1945615.7118494783	2130319.896553663	2475890.631734788	1909072.1688124281	2334888.7764472184	2155169.505818856	2884278.780382676	1960120.6873934146	2382114.2782181744	2222409.6250070273	2484173.834823185	2356252.693915032	2714117.051779389	2311276.02556174	2148198.122224096	2414909.7655591164	2410786.9042933984	1663574.5207173782	2140327.20526227	2488708.982215476	2092801.8590356256	2220610.5582728954	2162365.7727553835	2486010.382114278	1961432.5068870522	2731133.2246397184	2262363.8987275357	2579411.9300612817	2249208.223234197	2203856.7493112944	2168812.4285526886	2432225.7828751337	2210378.3662225227	2212102.471842732
2224991.1000356	2411334.9946600213	2207419.0103239585	2165525.0978996083	2628835.8846564614	2285368.4585261657	2149576.3616945534	1972289.0708437166	2198276.9668921316	2082363.830544678	2251534.353862585	2234617.301530794	1925154.8593805623	2110701.317194731	2206564.613741545	2254553.2217871128	2329284.4428622285	2665090.7796368813	2690210.039159843	1889298.6828052686	2207134.2114631543	1751171.2353150588	2070202.919188323	2292773.2289070846	2533770.0249199006	2480939.8362406553	2165980.7760768957	2023211.1071555705	2154304.0227839095	2097344.2506229975	2167547.1698113205	1995072.9797080809	2123830.544677821	2573527.945888216	1684528.3018867923	2120669.2773228902	2112979.708081168	2788323.2467070124	2017572.0897116412	2719914.5603417587	2180904.236383055	2586628.693485226	2224364.54254183	2462427.9102883586	2242022.071911712	2180477.038091847	2763688.145247419	2107710.9291562825	2057016.7319330724	2379864.720541118	2503581.345674617	2176005.6959772166	2296190.8152367393	2602862.2285510856	2196084.0156639367	2269277.322890708	2290580.277678889	1850566.037735849	1956995.372018512	1890694.197223211	2043147.02741189	2218355.2865788545	2414581.7016731934	2449184.7632609466	2248401.5663937344	2354375.2224991093	1945603.4175863299	2501872.55250979	2155414.7383410465	2170793.8768244926	2572958.348166607	2281865.4325382696	2516568.1737273056	2460149.519401923	2103239.587041652	2298098.967604129	1911512.993948024	2396354.574581702	2162249.911000355	2427397.6504093986	2130722.677109292	2057586.3296546815	2080968.3161267359	2316326.0946956207	2458326.8066927735	2050039.1598433603	2198846.564613742	2354204.343182628	2213371.306514774	2362121.7515129936	2273065.147739409	2217956.568173728	1886279.81488074	2486778.2128871484	2369469.562121751	2162677.109291563	2460946.956212174	2162278.3908864367	2206251.3349946607	1974852.2605909577
2382735.823703305	2262467.078742274	2144090.2983069066	2362117.7102929326	2352227.895726955	2168083.8484278414	2243332.437516797	2572598.763773179	2318473.5286213383	2277280.3009943566	2236775.0604676167	2290631.550658425	2435968.825584521	2122182.20908358	2447879.6022574576	2311916.151572158	2576877.183552809	2107992.475141091	2322773.4479978504	1928556.8395592582	2255694.7057242687	2298349.9059392638	2663155.0658425163	2081440.4729911305	1937909.164203171	1802569.2018274665	2020854.6089760812	2041021.230851922	2374565.9768879334	1912776.13544746	2480150.4971781773	2249545.8210158567	2414469.2287019617	2599473.259876377	2151185.165278152	2539166.8906208007	2452824.509540446	2034141.3598495033	2134587.476484817	2101370.599301264	1920494.4907282987	2281472.722386455	2403805.4286482143	2593388.873958614	2104273.044880409	2219467.8849771568	2069056.7051867777	2134221.983337811	2022682.0747111002	2265412.523515184	2302499.328137598	2170104.8105348023	2154302.606826122	2462284.332168772	2211513.03413061	2355452.835259339	2015737.704918033	2372308.5192152644	1927223.8645525395	2258747.648481591	1896629.9381886593	2254920.7202364956	1879107.7667293742	2372695.5119591504	2630368.1805966143	2042096.2106960495	2368890.0833109384	2439193.765116904	2199838.753023381	2250362.805697393	1962332.706261758	2206718.6240258003	2453641.4942219825	1970760.5482397208	2147272.238645525	2067551.733404999	2261693.093254501	2266444.504165547	2171201.289975813	2131749.5296963183	2255737.7049180334	2134587.476484817	1774039.2367643106	2388347.218489653	2591023.9183015325	2177221.177102929	2123042.192958882	2032399.8925020155	2249137.3286750885	2059166.8906208011	2237527.546358506	2238473.5286213392	2181198.602526203	2329868.314969095	2255049.717817791	2088320.3439935502	2432098.89814566	2478000.537489922	2316753.560870734	2168083.8484278424
2464281.945763427	2503875.780229057	2277903.588444899	2212693.078789945	2152239.024033896	2292367.7567552216	2110275.0789360474	2258764.1334080077	2569281.0934976186	2209949.5945649785	2588371.8476311066	2029626.3829027363	2249543.429030608	2370078.16494996	2372139.8365273005	2097612.84405159	2307400.1022718973	2061947.5491270367	2827688.086947346	2196767.88337757	2294104.7556432174	2591780.910869229	2062596.894505727	2183716.0412658984	2281832.127985974	2225306.6127710002	2241670.1163139907	2213569.695051177	2270257.546610823	2233537.065445898	2660238.1474176347	2549021.5176824867	2048359.997077946	2306523.4860106665	2061070.9328658048	2166329.818751471	2018960.8850577516	2144463.1131240814	2071460.4589248467	2196183.4725367497	2156200.0308439056	2123960.032791942	2056314.4779669	2028701.0657381038	2553729.271677989	2245127.8804555163	2654978.449850245	2254803.126597998	2322708.419574516	2324656.4557105866	1994902.6387772833	2039155.526335014	1909854.627803346	2343649.8080372727	2339023.222214106	1794141.2813207686	2274104.9179795617	2193699.726463259	2230696.179414128	2149170.867119585	2337205.0551537727	2105648.4931128807	2341117.3610603814	1880260.7121695445	2063132.6044431461	2062385.8572576523	2177725.8301474825	2099609.581091063	2426830.951047476	2261978.3930325247	2308568.923953539	2454671.6341588143	2122011.996655871	2756665.936153116	2179381.660863143	2059609.9057637516	2025632.9088237921	2162579.849189536	2049674.921469793	2323195.428608534	2422399.1688379147	2437139.30893418	2332383.665716999	1991379.9400978887	2060892.3628866652	2814149.235801657	2285841.835699386	2008733.695343382	2105064.0822720597	2708419.5745164407	2024561.4889489538	2722916.2100956975	2364542.495596628	2153115.6402951283	2268309.510474752	2514719.848053182	2210534.0054058013	2511229.616642722	2058798.2240403898	2094642.0889440835
